Epoch,Phase,Iteration,Accuracy,Loss
1296,Training,2592,1.0,0.0047198119864361645
1296,Val,2592,1.0,0.004706797945736658
1300,Training,2600,1.0,0.00469159187482604
1300,Val,2600,1.0,0.004678735657105973
1304,Training,2608,1.0,0.004663701502167661
1304,Val,2608,1.0,0.004651000151021393
1308,Training,2616,1.0,0.004636142442332862
1308,Val,2616,1.0,0.004623585885006416
1312,Training,2624,1.0,0.0046088883477087865
1312,Val,2624,1.0,0.004596488451126243
1316,Training,2632,1.0,0.004582731535016369
1316,Val,2632,1.0,0.0045697003419959414
1320,Training,2640,1.0,0.00455610443569586
1320,Val,2640,1.0,0.0045432194117885575
1324,Training,2648,1.0,0.0045297756993953
1324,Val,2648,1.0,0.004517037539792112
1328,Training,2656,1.0,0.0045036532250527775
1328,Val,2656,1.0,0.0044911524922861355
